GEOID,years_of_potential_life_lost_rate,percent_fair_poor,physically_unhealthy_days,mentally_unhealthy_days,pcp_rate,dentist_rate,mhp_rate,years_of_potential_life_lost_rate_ch,percent_fair_poor_ch,physically_unhealthy_days_ch,mentally_unhealthy_days_ch,pcp_rate_ch,dentist_rate_ch,mhp_rate_ch
41015,9822,13,3.9,3.9,67,58,166,3.3273687326858092,0.6349206349206327,2.870370370370371,12.012987012987017,2.6466456356479893,5.8704963466868225,5.73248407643312
41017,5259,12,3.5,3.8,104,82,325,-0.9262780598315534,7.777777777777777,-1.826826826826829,6.249999999999993,4.977051530807053,0.854700854700848,6.209150326797386
41019,8109,16,4.2,4.1,61,60,185,3.0735502731402464,-6.970324361628707,-4.006046863189724,4.537037037037035,-2.5407686698009266,4.995579133510171,4.519774011299438
41021,0,11,3.5,3.6,0,0,104,NA,NA,NA,NA,NA,NA,103.92156862745097
41023,5009,14,4,4.1,110,84,139,2.876690740704868,27.619047619047617,11.532567049808433,NA,0.014666870727470638,8.27569469724548,26.363636363636367
41025,9426,16,4.4,4.4,56,70,309,7.310833501469957,3.686274509803925,NA,NA,-2.9929198796943672,2.806249875122379,-4.037267080745344
41027,5164,15,3.9,3.8,212,122,240,-0.9816289270407749,0,9.869431643625193,NA,5.035675472374749,5.912480652877446,13.207547169811317
41029,6653,15,4.3,4.1,90,75,253,2.729296118646385,2.38095238095238,5.2027027027026955,3.7108537108537045,-0.34983742848911187,2.844117847179691,12.94642857142858
41031,9635,17,4.5,4.3,43,50,126,-3.355422856912616,7.875457875457877,1.7016449234259785,33.4054834054834,-5.014079413056398,10.960405363735614,48.235294117647065
41033,8280,14,4.1,4.1,84,74,518,-0.04789616239816811,-7.734204793028325,-1.5688445921004084,0.9649122807017537,1.2245307638261593,2.858699035169613,22.169811320754707
41035,8621,17,4.2,4.3,85,82,243,0.6788665660015828,-1.8518518518518527,-4.166666666666663,5.405405405405403,1.0965719417755373,6.0190625408016745,16.826923076923084
41037,5650,15,4.3,4.1,51,26,128,-10.767173428958843,13.636363636363635,26.318840579710145,NA,1.6014044506691565,1.3333333333333346,25.49019607843137
41039,6436,13,3.6,3.9,85,68,630,0.747593146418731,-2.38095238095238,-3.23170731707317,1.869369369369363,-2.235264735264734,3.6986391340899574,8.62068965517242
41041,7716,15,4.2,4.2,58,56,256,1.0075515852787948,0.15873015873015817,-3.6077705827937123,1.4905149051490578,1.4344262295081978,2.516619183285851,8.016877637130793
41043,6287,16,4.2,4.2,67,59,112,-2.493233689530912,-1.7429193899782147,0.850822461712993,8.110516934046354,-0.35937986305633424,5.6869488536155215,7.692307692307687
41045,6617,21,4.7,4.4,46,69,316,2.228956668162104,8.455882352941176,12.745098039215693,51.08932461873639,-3.26797385620915,1.0562571756601618,8.219178082191792
41047,6113,15,4.2,4,74,77,272,-3.0049475883531427,2.38095238095238,3.508771929824565,12.260536398467433,1.415708865062526,2.265093860984272,7.509881422924902
41049,6016,18,4.2,4,35,NA,286,-3.037967496983892,6.405228758169934,0.018456995201180753,NA,34.876543209876544,NA,34.905660377358494
41051,6103,14,3.8,4,138,91,606,-1.1199231982146673,2.5641025641025625,2.9691876750700286,7.323232323232328,4.216635997130165,1.9207579672695967,9.584086799276669
41053,5469,14,4,3.9,56,36,228,-1.3653358491646805,0.5952380952380931,0.9768009768009808,7.102272727272721,0.30356255766091184,2.1671826625386985,15.736040609137047
41055,0,14,3.9,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA
41057,6694,15,4.2,4.1,83,47,205,-2.280427462129875,13.636363636363635,-2.9644268774703533,11.146953405017912,3.465541490857945,2.2727272727272707,23.493975903614462
41059,6682,17,4.6,4.1,51,55,172,-5.1013816501837335,-3.245614035087722,4.907407407407405,5.488721804511276,-0.9746310060775424,5.513180784156295,3.6144578313253017
41061,6438,14,4.2,4.1,94,62,179,-2.1587108543630253,2.5641025641025625,5.48730548730549,10.752688172043008,6.5874504898895125,2.298850574712641,6.547619047619047
41063,7474,13,3.8,3.9,147,44,132,6.779092949173997,NA,0.026881720430102025,47.77777777777777,4.823489252995064,18.43185550082102,12.82051282051282
41065,7621,15,4.1,4.1,86,63,227,-1.0588233900337547,0.15873015873015817,20.051282051282048,23.61111111111111,8.717226873761271,2.529724260055658,23.369565217391308
41067,4327,11,3.3,3.3,90,87,231,-1.3852838134894685,0,1.1088709677419335,4.80295566502463,0.7617372224113813,2.003484320557495,10.526315789473696
41069,0,14,4,3.9,0,145,145,NA,NA,NA,NA,NA,1.6735679779158092,0
41071,5727,14,4,4,74,47,298,2.257293464863334,0,3.628628628628627,9.677419354838708,0.9319319319319322,-0.47762694821518964,20.161290322580648
42001,5534,13,3.4,3.7,56,31,68,-1.744382975982987,2.777777777777775,-6.349206349206352,6.283602150537633,-0.5847953216374288,3.561507936507935,7.9365079365079305
42003,6857,14,3.5,3.8,109,90,244,-1.842326538862112,2.5641025641025625,0.980392156862749,2.857142857142854,2.2570398876061346,4.005206874007665,5.627705627705626
42005,7775,15,3.8,3.9,48,28,81,2.6545682102628274,2.6785714285714266,6.092171717171713,0.09240009240009132,-2.4216524216524205,-1.1494252873563204,8.000000000000007
42007,7750,14,3.5,3.9,41,51,66,1.6180878263520364,-5.882352941176472,-1.4639639639639697,7.291666666666667,-2.1893418234881667,0.693877551020409,6.451612903225801
42009,7709,15,3.7,3.9,33,51,102,2.8075253566920164,-5.5555555555555545,1.988795518207287,9.343715239154616,-0.29992260061919573,2.0549886621315183,8.51063829787233
42011,6197,17,3.7,3.9,67,52,106,-0.3430436482920444,13.888888888888891,4.040404040404044,5.829725829725829,2.0838420838420837,2.709150326797386,8.163265306122458
42013,7550,15,3.7,4.1,84,53,201,0.7829251291568936,-9.920634920634923,-8.730158730158733,-0.36465036465037254,-1.1584403876493103,4.144068975107773,7.4866310160427885
42015,6576,14,3.8,4,82,55,49,-3.8313077834035894,2.5641025641025625,7.325268817204293,21.388888888888893,-0.6541680999885356,8.630112861291954,4.255319148936176
42017,5816,12,3.1,3.6,89,79,187,1.3383641453879231,6.363636363636364,2.2988505747126484,1.9327731092437055,0.004161464835624369,2.205444310707468,7.471264367816088
42019,6047,12,3.4,3.7,59,66,111,2.898450878905908,3.0303030303030276,0.029708853238263888,1.5046296296296315,4.471035137701806,6.318099023017054,11.00000000000001
42021,8359,15,3.8,4.1,84,52,144,2.494061530990018,-5.773420479302834,-5.286195286195287,-3.031869078380711,1.7492737835875054,2.7080498866213145,7.462686567164178
42023,6393,14,3.7,4,41,62,NA,-2.0812638611969394,-8.823529411764708,NA,NA,-9.8084344416659,19.349866890850496,NA
42025,8279,14,3.7,4,48,42,43,4.267885466507463,2.905982905982903,0,2.7905954735222984,1.465378421900158,1.7460317460317472,38.70967741935485
42027,4233,14,3.5,3.9,79,53,163,-3.841821269462719,10.3030303030303,1.3598987982289685,8.924731182795698,7.334701831984443,4.127659574468086,9.395973154362425
42029,4774,11,2.8,3.4,88,63,181,-0.14316892465096412,7.407407407407411,5.341880341880345,6.9376026272577995,1.162895524422014,2.222839677688245,7.100591715976323
42031,7519,15,3.7,4.2,49,33,95,2.803483739420202,0.1388888888888884,8.927203065134105,17.328042328042333,3.333333333333332,-6.052631578947369,9.195402298850585
42033,7139,16,3.8,4.1,67,42,207,0.5662150900246096,-1.9607843137254906,0,13.253968253968246,2.66116868583662,0.05453203127621838,1.4705882352941124
42035,6981,16,4,4,55,45,86,4.243902103650932,-1.7429193899782147,0,0.8996851102114234,4.2115696853454025,1.1084684049800344,17.808219178082197
42037,6427,15,3.7,4.1,58,46,48,-3.6514696573212158,-2.0833333333333335,-4.810176903200155,9.12247474747474,-8.078919129840992,2.291128337639966,6.666666666666665
42039,7720,16,3.8,4.1,64,45,98,4.590711370333637,2.222222222222222,-2.439024390243901,-3.623188405797103,-0.25206431986093075,1.5503875968992276,13.953488372093027
42041,5323,12,3.2,3.6,97,68,164,1.4264858390836095,0,3.8739889314601963,6.810035842293906,1.7960105968521118,4.876626433829823,5.128205128205132
42043,6828,16,3.7,4,99,68,176,-1.8571478000256603,10.47008547008547,6.205837173579106,2.702702702702697,5.729445336186911,0.5125885722900625,6.024096385542177
42045,6964,14,3.6,3.8,108,78,224,-1.2146284036846848,2.5641025641025625,1.9607843137254906,0.9009009009008991,-1.6263664513536777,-0.3025026231777324,7.692307692307687
42047,7627,13,3.5,3.8,41,26,51,4.745727538515039,-14.617283950617285,-10.013565174497467,-7.635756056808687,-4.400386847195359,-2.2380952380952355,0
42049,7277,14,3.4,4.1,79,65,157,1.0938765057414201,-4.166666666666667,-3.5798956851588404,0,0.8713508713508696,3.3078184800437413,6.0810810810810745
42051,8951,18,4.1,4.4,43,59,227,-1.131784490340208,-3.0952380952380953,-1.8308080808080849,-2.159180457052797,-1.1092041698449047,2.3712494402149544,4.128440366972486
42053,0,17,3.9,3.9,NA,NA,40,-29.24646053992368,-19.642857142857146,-9.375,-23.28767123287671,NA,NA,2.564102564102555
42055,5959,15,3.6,3.8,65,41,77,-1.2029543390379318,2.38095238095238,5.376344086021508,14.862298195631524,2.1593513132381448,5.4395604395604344,6.944444444444442
42057,7205,14,3.6,4,27,14,34,0.03284583040792022,21.296296296296294,NA,NA,-6.862745098039217,2.5641025641025625,0
42059,7907,15,3.7,3.9,50,32,85,-3.0105557583245144,-15.337132003798674,-9.470454848606106,-10.017152658662091,11.609686609686605,-3.034188034188039,7.594936708860756
42061,6872,15,3.7,3.9,42,33,81,1.182118430618188,7.9059829059829,4.570707070707073,4.738562091503265,-3.6946211853422875,0,5.1948051948051965
42063,7306,16,3.9,4,52,35,227,3.1312756674235795,0.1225490196078427,-3.557312252964432,6.090314913844326,-1.0255372883641678,0.02645502645502266,10.73170731707318
42065,7399,15,3.8,4.3,47,45,60,-3.797878280290342,0,4.215686274509804,1.1313745356298515,0.7246376811594235,4.011544011544014,17.647058823529417
42067,6499,15,3.7,4,36,12,12,-1.3200198820916498,20.370370370370374,20.54545454545454,28.333333333333336,5.4191919191919204,16.666666666666668,0
42069,7868,15,3.8,4.1,76,73,121,-0.21326747471504723,2.747252747252745,1.8518518518518527,2.586594691857854,0.4501405027720821,3.455575657068192,8.03571428571428
42071,5687,15,3.5,3.7,75,51,101,-1.046897178220633,12.121212121212118,9.365687526607061,5.208333333333333,1.3888888888888913,5.085291692434546,6.315789473684208
42073,8077,14,3.8,4.1,49,53,84,2.1300591645047238,-3.799019607843139,-6.235224586288419,5.5189255189255215,1.4036643026004676,3.472222222222225,0
42075,6216,16,3.5,3.7,65,47,216,0.7005976324321243,11.111111111111109,2.1148989898989945,4.43141088302379,5.771542363870644,3.86002886002886,5.882352941176472
42077,6184,16,3.8,3.9,94,85,149,1.4099103904571326,11.111111111111109,2.857142857142854,3.94957983193277,-0.3010366826156334,4.2622472378569976,8.75912408759123
42079,8376,18,4,4,80,62,82,2.898266428748686,6.388888888888888,-0.7742934572202875,0.020325203252032537,0.4219409282700444,3.462105875970837,2.499999999999991
42081,6629,14,3.5,3.9,72,43,112,0.33548434257620147,0,4.170739654610618,6.934523809523811,-0.30510540408934156,6.203703703703704,5.660377358490565
42083,6993,16,3.8,4.1,49,38,63,0.8628041430563949,-5.263157894736843,3.921568627450981,4.788359788359782,-2.515723270440251,1.0553410553410523,8.62068965517242
42085,7415,15,3.7,4,74,52,138,-0.5727802241559407,-5.5555555555555545,-1.6381766381766323,11.111111111111109,0.4627915586819742,0.7145695454981449,3.759398496240607
42087,7977,16,3.9,4.1,49,30,77,2.266868663106488,NA,8.924731182795698,-2.108036890645596,2.8999211977935424,0,8.450704225352123
42089,6670,17,3.8,3.9,45,38,76,0.006914768302605327,13.888888888888891,6.092171717171713,0.8771929824561431,0.1388888888888884,2.8056628056628043,2.7027027027026973
42091,5084,10,2.9,3.5,147,102,231,-0.567479555147495,-3.030303030303031,1.2786596119929456,3.259408602150534,3.196088522902725,6.744881527490221,3.587443946188351
42093,7424,13,3.4,3.7,469,91,370,-4.057587294744969,9.393939393939398,12.808641975308644,18.898550724637687,1.196402490527393,3.5873630588751815,-2.1164021164021163
42095,5793,14,3.4,3.9,81,52,165,0.568847649948249,-4.305555555555555,-2.7527527527527553,0,-2.3200602079912445,4.186203466894001,10.738255033557053
42097,7451,16,3.9,4.1,41,38,27,4.2931679238191744,-5.458089668615988,2.777777777777775,3.728728728728725,3.532479848269321,6.097883597883595,12.5
42099,7800,12,3.4,3.8,31,18,22,0.8232546031932723,-4.761904761904764,-6.800563777307967,-1.453559990145352,-1.7893217893217923,6.666666666666665,10.000000000000009
42101,9892,23,4.5,4.8,70,68,203,-1.9338560240057423,4.999999999999997,1.5327695560253707,2.1900161030595777,3.685479804882789,7.445147445147453,6.282722513089012
42103,5952,15,3.6,3.8,34,18,78,1.1636868599201544,5.769230769230771,-0.8494208494208454,10.344827586206895,-4.76010101010101,-1.7543859649122826,16.417910447761198
42105,6630,15,3.9,4.1,51,29,29,-5.72369879612931,-0.7675438596491221,0.41666666666666546,18.888888888888882,0.3499510465454752,0.041050903119873215,-14.70588235294118
42107,8925,15,3.6,4,59,41,58,4.410686227483966,-2.0833333333333335,-0.8494208494208454,4.656084656084662,-1.102003642987252,3.511203511203509,11.538461538461542
42109,6481,13,3.5,3.9,45,45,37,3.488522732801791,0,17.424242424242415,21.014492753623195,-4.326610279765778,4.050387596899226,-2.631578947368418
42111,7321,15,3.7,4,44,42,79,2.1298864534557835,-1.8382352941176479,-2.418699186991869,4.76190476190476,-0.6685906685906665,0.01845699520117705,6.756756756756754
42113,12830,15,3.7,4,NA,16,NA,10.615675379926307,NA,3.0443756449948456,NA,NA,0.1388888888888884,NA
42115,8551,15,3.6,3.9,35,24,41,5.523227432242058,-9.018759018759019,-4.920795416245368,-2.374031007751938,0.3213603213603203,1.4492753623188397,17.14285714285715
42117,6981,15,3.7,4.1,45,47,99,2.6127422877579334,2.38095238095238,7.562724014336922,14.041666666666664,-3.1538461538461515,3.031869078380711,11.23595505617978
42119,3974,14,3.5,3.8,87,56,114,-6.562385178199921,5.555555555555558,6.111111111111108,14.190981432360742,1.7118473895582298,4.7163172360681465,0
42121,7585,15,3.6,4,67,41,90,2.2967165183215767,-3.095975232198141,-2.727272727272726,5.664488017429196,3.8467214842926443,2.726410621147464,9.756097560975618
42123,7001,13,3.6,3.9,56,39,98,-2.680033254095056,-5.759803921568629,0,5.912061794414732,0.2949353454352697,4.688512041453212,5.376344086021501
42125,7053,13,3.5,3.7,74,59,79,-0.3746677341505393,-4.027777777777779,-1.826826826826829,0.92592592592593,3.4031674534403886,3.0113598171674396,14.492753623188403
42127,6936,14,3.6,3.8,48,53,45,1.4371424431839142,0.1831501831501825,-3.3974358974358965,-3.082318198597271,3.196337823667013,2.68027210884354,21.62162162162162
42129,6719,13,3.5,3.9,80,65,118,0.5626934119386343,0.1831501831501825,1.0398098633392732,2.727727727727728,3.5837456890088473,3.8752351640989335,6.3063063063063085
42131,7985,14,3.6,3.8,57,46,50,-1.4642376794077279,-7.734204793028325,6.666666666666665,-5.401987353206868,7.971014492753621,6.695156695156694,28.205128205128215
42133,5993,14,3.4,3.9,72,49,90,-0.6842332009179867,2.5641025641025625,1.0101010101010093,3.94957983193277,0,3.6911669890393295,15.384615384615374
44001,3549,9,2.8,3.2,185,37,177,-7.71375473621857,0,-2.2222222222222254,2.337164750957854,3.695337164426641,2.941176470588232,4.7337278106508895
44003,6389,12,3.5,3.7,77,74,243,0.4094685107511542,0,-1.730678046467519,-0.7456140350877197,2.2968390926137414,3.3696591547264676,5.652173913043468
44005,5023,10,3,3.2,87,95,266,4.106566497214081,0.30303030303030515,2.339901477832518,2.222222222222222,2.060236511456026,2.99256937187972,3.90625
44007,6091,16,3.7,3.8,94,58,391,-1.952451506897716,2.222222222222222,-0.8771929824561356,0.9009009009008991,2.227387308032469,1.7969165337586412,5.107526881720426
44009,5061,9,2.7,3.3,94,52,263,0.6755588916488456,0,-5.342741935483871,0.031565656565653764,-0.6980994152046782,2.0408163265306145,4.365079365079372
45001,9587,19,4.2,4.2,52,16,48,8.240586926758983,-1.666666666666668,1.8421052631578971,-2.9644268774703533,3.9329464861379777,27.777777777777775,0
45003,8660,18,4.1,4.1,37,38,120,1.901281177341822,6.666666666666665,4.788359788359782,4.629629629629628,2.885154061624647,0.9009009009008991,12.149532710280365
45005,11106,29,5.1,4.7,51,21,113,0.38971936400214274,11.68253968253968,23.32689832689833,21.88013136288999,-8.846792954469924,-14.572649572649572,39.50617283950617
45007,9043,15,3.7,3.9,69,39,152,1.6381223480364342,-5.5555555555555545,-1.6452991452991395,0.08338544923911122,5.499612274288242,5.927698032961196,7.801418439716312
45009,10292,24,4.6,4.3,32,53,33,-7.854628942352536,0.25252525252524843,2.391555335642422,10.906862745098037,-5.263157894736843,12.066276803118907,3.125
45011,12193,22,4.6,4.5,32,23,77,3.9413043640813257,0,4.841269841269838,6.8854568854568825,8.950617283950614,3.198653198653197,22.222222222222232
45013,5646,13,3.3,3.4,63,96,109,0.3060142941391046,10.000000000000002,7.407407407407404,5.747126436781606,-0.5208333333333334,1.8559218559218567,6.8627450980392135
45015,7281,15,3.7,3.9,35,27,75,-0.7508148012047614,-3.921568627450981,-3.3130081300812964,0,6.5999258435298485,5.6298773690078034,7.14285714285714
45017,7500,20,4.1,4,20,40,20,-9.138841243082595,16.84981684981685,2.586594691857854,-1.5262515262515246,17.948717948717952,17.331433998100664,0
45019,6815,15,3.3,3.9,128,101,285,-4.426686116483595,12.121212121212118,3.4865900383141786,7.291666666666667,1.0667349377026774,1.7287581699346448,4.395604395604402
45021,10472,20,4.3,4.2,45,21,46,0.9761796874711015,-2.832674571805009,0.7936507936507908,0.9238728750923947,-2.721088435374149,1.8181818181818226,12.195121951219523
45023,11328,21,4.3,4.2,31,15,25,0.2076943225225003,-2.9644268774703533,3.3547008547008574,-9.760374050263005,-0.5297418630751943,-9.523809523809524,0
45025,10349,24,4.6,4.3,30,30,78,-1.0349809068693465,6.428571428571428,4.356889722743385,4.727095516569202,-1.4255733005733013,18.170426065162903,13.043478260869556
45027,8820,25,4.6,4.3,32,29,82,-5.208026445476806,8.015873015873018,9.034034034034029,6.237816764132553,-12.759250041480005,0,12.328767123287676
45029,11712,22,4.5,4.4,56,26,82,-1.2281385302649623,3.333333333333336,0.7575757575757569,1.6453735965931138,4.569953855668141,0.2136752136752126,-3.529411764705881
45031,11979,22,4.4,4.5,56,29,106,1.2301949268341457,1.7253278122843385,-0.9519749928957028,7.905982905982907,1.530864197530868,9.815184815184818,2.9126213592232997
45033,11346,26,5,4.6,54,26,77,0.4539567482842492,1.4320987654320994,2.1832846613822823,3.2713898567557096,7.6732234626971465,1.3333333333333346,14.925373134328357
45035,6060,16,3.8,3.7,41,55,118,-3.887150867169272,2.222222222222222,0.9471009471009428,1.9799498746867183,2.6304543409806556,3.978950070594278,4.424778761061954
45037,7834,18,3.8,3.8,30,19,30,7.367894802091493,4.166666666666667,2.857142857142854,4.93166963755199,12.49158249158249,-4.2819499341238485,0
45039,10917,22,4.5,4.3,43,26,74,0.2592471147899473,14.88095238095238,9.837962962962965,3.5312640575798455,1.2113617376775263,48.736802413273,0
45041,10074,21,4.1,3.9,94,58,150,-1.3939125109505974,3.508771929824565,0.8760683760683766,3.8095238095238106,1.0989010989011023,-1.1013702188453804,3.4482758620689724
45043,8778,18,4.1,4.1,58,48,64,-4.3289840668529624,6.388888888888888,4.629629629629628,4.529529529529526,-1.0609857978279031,0.7092198581560257,6.666666666666665
45045,7049,16,3.8,3.8,97,60,160,-1.1449476656045492,4.76190476190476,6.004901960784315,6.004901960784315,1.4222527263021423,3.5860724608456054,11.111111111111116
45047,8419,18,4.2,4,105,52,232,-1.6993800341421803,1.9607843137254906,5.555555555555558,0.3703703703703726,-1.5079476371555118,4.214729370008878,11.004784688995217
45049,9795,22,4.4,4.1,39,25,64,-2.2562264885136876,0.06587615283267419,6.036036036036033,13.051538746755657,-3.1007751937984516,2.3467432950191522,0
45051,8387,18,4.2,4.3,61,40,126,-0.38140377172476425,4.166666666666667,4.409672830725464,3.4188034188034213,0.008813678829544536,2.6565026565026497,4.132231404958686
45053,9052,25,4.8,4.3,26,40,37,-3.11558599681373,15.046296296296294,8.200508200508198,3.4523809523809477,-1.8298059964726663,14.144156688016338,8.823529411764696
45055,8815,17,4,3.9,59,25,98,0.4794421064254391,4.444444444444444,7.965686274509806,11.945812807881776,2.8651218062982804,1.4957264957264937,5.376344086021501
45057,9103,19,3.9,3.9,50,31,36,-0.3307011716382517,2.0697167755991286,1.6746411483253614,-4.588979223125567,5.501985252410669,-1.0416666666666667,38.46153846153846
45059,10250,21,4.2,4.2,57,27,51,-1.1806158640636166,0.3341687552213906,-0.5366726296958783,-4.287439613526571,7.092198581560287,1.2820512820512848,15.909090909090917
45061,10852,26,4.6,4.3,11,11,93,-2.5798208042675594,-3.448275862068965,3.842940685045944,-2.885235332043845,3.333333333333336,3.333333333333336,13.414634146341452
45063,7338,15,3.6,3.9,60,41,140,0.7718811832499561,0,5.376344086021508,1.8018018018017983,1.1796733212341166,4.483430799220274,5.263157894736836
45065,10214,19,4.1,4,40,10,61,16.784323009166123,-10.64814814814815,-3.8723404255319167,-5.505705106901515,12.260536398467433,0,21.999999999999996
45067,12424,25,4.6,4.5,37,19,69,-4.15354966842324,0.055555555555556836,1.5680056377730733,8.5978835978836,-8.273611770289513,1.8518518518518527,11.290322580645151
45069,11728,28,5.3,4.6,29,21,165,1.087599756781395,-1.1494252873563204,4.347255056474915,5.774442359808218,1.6190476190476273,0,5.095541401273884
45071,8950,18,4.1,4,67,26,56,0.49670987212060796,0.4629629629629613,-0.5736434108527119,-3.0831571529245982,0.0075380672395578925,-1.2345679012345696,5.660377358490565
45073,8740,17,4.1,4.1,57,45,63,-0.31977761570412727,-3.606237816764135,-1.5503875968992276,-1.5503875968992276,0.8011547221780807,4.085365853658536,21.153846153846146
45075,11184,21,4.4,4.1,49,34,127,-2.6259179844190643,1.8421052631578971,2.647488013341681,4.529529529529526,1.4184397163120588,9.758950726692666,4.958677685950419
45077,8640,17,4,4.1,69,51,86,1.6567631013740147,-1.8518518518518527,2.702702702702697,0.9649122807017537,3.6794354838709666,5.893328385287807,6.172839506172845
45079,7415,17,3.6,3.9,83,81,255,-0.36051780998291133,7.14285714285714,1.9607843137254906,6.060606060606062,0.4351984696317553,3.083853083853083,7.594936708860756
45081,8915,20,4.2,4.1,10,30,50,0.6837125327926019,6.372549019607843,7.843137254901962,11.642565813867256,0,14.999999999999998,-16.666666666666664
45083,8273,18,4,4.2,67,48,82,-2.799833447156759,1.9607843137254906,1.7543859649122788,1.7248062015503884,0.030616150019132277,5.436011312117077,5.128205128205132
45085,8774,20,4,4,50,39,118,-1.6302534302566858,3.6062378167641316,0.8547008547008591,5.664488017429196,0.8577343981070685,1.9132290184921796,12.380952380952381
45087,11596,20,4.1,4.2,54,18,79,1.8955893857701318,-1.1732229123533446,1.7768780926675665,3.5696329813976893,-2.64729620661824,3.6414565826330545,1.2820512820512775
45089,11631,27,4.7,4.4,9,12,107,0.38617894473708114,5.615942028985506,8.639408639408641,2.647488013341681,-4.444444444444443,0,10.309278350515472
45091,7065,15,3.6,3.7,45,44,147,0.7738326536742335,5.128205128205125,4.166666666666667,5.409946236559141,-2.128301983759895,0.8096468561584858,1.379310344827589
46003,0,10,2.5,2.3,NA,0,NA,NA,-4.914529914529916,-5.222734254992322,7.504873294346977,NA,NA,NA
46005,7424,13,3,2.6,66,55,264,1.2791531385281403,2.777777777777775,-2.741702741702745,10.614035087719298,1.8999110679925615,1.9688644688644656,6.024096385542177
46007,12397,23,4.6,3.8,29,58,NA,-9.312351470643051,13.8562091503268,20.158730158730155,8.888888888888888,0,33.333333333333336,NA
46009,5188,12,2.8,2.5,71,57,14,10.810464463952655,12.962962962962962,4.579710144927536,1.3888888888888913,-5.485636114911082,11.646363971945362,0
46011,4438,11,2.8,2.5,52,42,96,-0.5693796688683195,12.5,7.641633728590247,4.419191919191919,3.5018092343320317,0.9177611006879268,2.127659574468077
46013,5658,12,2.7,2.4,74,55,318,0.8247014843881351,0.25252525252524843,-2.3399014778325102,0.055555555555556836,-0.09532713706942353,-2.8174603174603186,8.532423208191119
46015,8201,12,3,2.7,168,19,113,7.16719019929113,-2.5641025641025625,3.5714285714285734,-4.7794117647058805,15.982112143102855,0,0.8928571428571397
46017,20030,28,5.4,4.2,49,144,144,-4.835367408613622,6.944444444444443,8.00865800865801,2.521367521367527,-1.9487179487179485,61.05487263205384,-2.7027027027026973
46019,6861,11,2.9,2.5,29,49,NA,1.3787310948233416,-5.3418803418803416,-2.150537634408604,-3.663003663003661,-8.547008547008547,0.014172335600903807,NA
46021,0,11,2.8,2.6,0,0,NA,NA,7.037037037037042,2.5641025641025625,NA,NA,NA,NA
46023,6620,16,3.7,3.2,87,43,NA,-12.22482645322266,26.666666666666668,18.900966183574887,17.46031746031746,6.030294356773317,10.101010101010099,NA
46025,5826,10,2.7,2.4,NA,55,NA,2.9921329053769035,-5.5555555555555545,NA,NA,NA,0.6393298059964692,NA
46027,5870,14,3.3,2.8,65,65,29,5.942616119413084,54.444444444444436,11.166666666666666,5.857487922705314,-3.182870370370372,4.103649929421253,0
46029,5362,11,2.9,2.4,101,79,190,-0.7463337084412788,0,3.7511870845204167,1.8633540372670805,3.2188517618674917,6.51646992008437,5.555555555555558
46031,23519,27,5.2,4.1,NA,24,96,3.5457298877829078,9.523809523809527,7.539682539682542,2.835577315381473,NA,-1.3333333333333346,35.2112676056338
46033,5734,10,2.5,2.3,71,24,47,-2.8190491438793592,-5.5555555555555545,-5.222734254992322,-10.462962962962964,-3.6928104575163374,33.333333333333336,0
46035,5798,11,2.7,2.4,91,80,111,-0.7161125591966985,0,10.079365079365079,5.597326649958224,-2.080531898998957,6.704758360127324,9.90099009900991
46037,4576,13,3.3,2.8,36,18,NA,-10.10369585858747,8.754208754208756,NA,NA,6.13967793213076,-15.714285714285717,NA
46039,5348,9,2.5,2.3,23,23,NA,-9.630949013068099,-10.256410256410257,-8.585858585858583,-1.3888888888888913,0,0,NA
46041,21944,24,4.7,3.9,36,71,35,8.74370143820599,6.449275362318836,14.801071943929092,9.343715239154616,-17.789789789789786,97.78265107212475,-2.777777777777779
46043,5541,10,2.7,2.4,66,34,NA,Inf,-8.333333333333334,1.2820512820512848,2.77777777777778,32.38265002970885,1.0398098633392732,NA
46045,4141,10,2.6,2.4,49,0,NA,-4.491360507160658,-0.7575757575757566,-1.2345679012345696,34.26573426573426,-2.0000000000000018,NA,NA
46047,8067,12,3,2.6,88,73,394,2.4779641552217306,-6.030701754385966,-10.606060606060607,NA,21.243272910959565,9.951963241436923,7.650273224043724
46049,0,12,3,2.7,42,0,NA,NA,NA,10.671936758893281,NA,0,NA,NA
46051,4458,10,2.6,2.4,82,55,NA,-5.762247886814124,-14.814814814814815,-3.5334184759472107,-15.800865800865804,2.2785784676028578,11.382113821138214,NA
46053,11017,13,3.2,2.8,71,47,NA,23.112665022669244,11.481481481481481,10.722222222222225,21.29629629629629,-8.152295632698767,0,NA
46055,0,12,2.9,2.6,53,54,NA,NA,-7.008547008547006,9.79986197377502,NA,0.6410256410256387,1.2699564586357015,NA
46057,5655,10,2.6,2.4,17,NA,NA,4.378418046945054,NA,-3.5303776683087,9.999999999999995,16.666666666666668,NA,NA
46059,0,9,2.6,2.3,88,30,NA,NA,11.904761904761903,4.347826086956526,1.5151515151515065,0.38739780603399926,1.1877394636015375,NA
46061,7133,11,2.8,2.5,NA,0,NA,Inf,NA,2.991452991452992,-6.398809523809523,NA,NA,NA
46063,0,11,2.8,2.5,0,0,NA,NA,NA,39.75044563279857,NA,NA,NA,NA
