GEOID,d_trump,d_trump3,d_clinton,d_clinton3
49053,186320.11606400917,238038.43876621072,196458.07539806774,277727.8187118889
55125,448088.9195492056,207824.93465555893,207427.75178384027,511034.85860094044
01105,697316.9226808023,256028.57251283445,247491.1071880794,714293.1053342863
56037,391291.73384833883,337882.19789343566,286149.9967026393,576138.5109025525
06043,448596.4820672082,292173.2025282021,213678.61857190804,585857.198635261
06009,526953.6775210073,281248.8419119706,157867.07813932654,666200.3173645606
08035,55897.775211448476,47583.24922607219,43941.39555492599,341574.07264895894
13005,375977.4605665101,171011.3225892681,154809.71788815458,398311.63761928375
16013,815322.0727497708,654824.8826885386,652107.9759321159,827644.1271184189
09009,211557.1136223339,148357.36345203378,33639.217822285784,235040.53908447875
13241,315328.5280707204,148172.62367712462,99432.31849268115,399790.2221778105
13119,332137.1837627686,173081.3262320833,133447.69455888026,407143.6175030655
16075,887789.1115773802,579533.7284758065,564201.5154402065,952535.4605115465
18051,535022.073619894,326110.612396377,279631.14508041064,555869.7374370178
19045,93029.72290354897,76720.6119842889,42154.72165847379,204471.79809347633
20033,319700.97155558754,362493.0536593556,313285.8779226704,457229.98153074976
21223,460735.3041294711,138399.36370966193,89891.9822543885,482659.32740538806
21191,418605.48778925097,81830.06568615424,46770.07348220552,421688.263780337
24035,123810.54507117019,117791.10093946128,102587.09315795873,206081.5411372336
24037,222779.9868140498,105330.54236848265,78141.05917479779,260882.96543321185
28095,734263.1206510811,349599.83680775686,237047.60086737855,797880.1539987087
27167,575938.9691348603,385579.4604242688,301703.28776262363,592596.2528533377
29087,211291.23927728308,162042.3459837122,137019.89252686044,255616.576926463
32013,639689.7809328914,386308.13234434836,257453.81858134555,775492.1198388861
17009,237407.43670472022,217337.40510195552,175466.79982501775,281107.0208396901
18059,351988.7252427768,158750.5557784212,135289.19953406326,402088.8866720575
20097,324986.01643601735,360410.62360002904,317961.52355631057,447904.8326466279
21099,514909.2593462239,279949.89007495675,234418.50362225244,581683.7240736744
21201,406244.0186880003,98232.25124979219,75797.92598844973,414553.80244453216
21203,384823.7221800958,216121.99311508163,194923.92985625137,466481.5662820062
22099,856442.7963519149,374581.2983544401,277299.8480577019,897486.9970088268
21087,485623.0672515926,268358.77191091154,224811.53464049252,559560.4085536142
27023,412115.4328659842,265563.8034355403,185076.00381571514,430888.4911708045
29063,197937.21824590754,166590.4612189088,104128.68509019531,241508.98160526855
05143,173781.4531511104,230723.53450556158,173196.05196629706,477331.7924000613
06111,403095.63418733946,455904.93905242416,399258.4798538309,492899.6849496747
10003,59036.123265213435,73271.41682142878,36618.25486657146,165860.54825490128
12071,154263.274660446,54132.02041976996,16355.467010929877,163033.3494107068
05149,303028.5739866499,346012.00847677933,302417.69386899134,592222.5257433172
36097,305589.8600972761,150717.3474060715,148920.71610713998,316988.25389681105
38039,746102.568273601,550573.4798212571,481917.8423830433,766367.9760459044
42093,172210.41606917142,82722.06982526738,71589.62521011241,210502.07403029344
42041,179322.59879138405,47727.766018381386,19289.030078147036,196362.15308841184
42087,197721.19842689967,72536.04569478787,62119.146966219734,206312.02492720078
36063,324161.3794219297,236676.92963178334,161846.7280345581,337193.1888013399
37095,210740.63508044314,123840.9481640814,103029.08286309561,265269.5066788597
37199,184944.2283679597,63479.52222912842,40376.01601195179,281818.0694335668
22097,793164.4681834369,391990.55466063943,256891.87387056352,909687.9855575311
38085,768247.7336769913,618494.7681122471,546621.5311991933,774821.4944728028
39029,73338.97212402226,51948.317538782016,50074.92339096887,136153.24344336503
41025,837056.6027073113,471250.32476123987,405858.4900659185,965121.8553035012
46013,582958.3971871437,437703.8202675322,378651.0591546003,614189.3078168271
47073,241818.9609224544,102922.71300632949,88652.10705809001,342576.29446964664
47099,648339.6407250502,430188.1422063708,413989.7962986429,732835.669231567
47139,399200.80486429285,218120.2993429245,182691.06543819682,490268.3931631621
48147,387947.0372228538,391478.10841207573,387361.73683694046,742216.4174923629
29041,235909.84450439378,211282.40035638787,150638.1341686908,257381.8706726074
45067,199863.46942951708,128077.06740297563,112975.7131564928,214501.83468507018
46069,574471.5626829021,435048.2380973727,337873.59833722905,614626.1029021747
48119,408840.817948606,404330.6153160896,390340.9170920027,758938.068422152
48367,515435.2750069969,436731.6024900564,276980.255085965,797471.9961667685
48137,897324.5735949938,657648.8584226514,260572.8534224776,1021031.5696018502
48313,679163.8536933222,473489.34890581004,178329.07822844005,1005673.7119692205
48473,785400.1450181149,517824.1809272624,160283.74840819827,1102253.8262243564
48331,709238.658711222,485407.46342489385,82357.89376013787,1010956.2848922337
53067,1358931.981397521,619052.79826578,125651.24955300291,1455019.9536948882
53017,1344054.404047538,676841.9212535948,191164.2685932304,1387974.6760954258
13321,421481.7279599081,200363.10635784746,122172.21951663341,429742.39442711824
13137,339074.3256807648,172792.2200786814,126786.68406263732,420296.6246390609
13065,317699.5750751845,124931.28571609358,106868.95398491381,331675.67290221574
13299,322061.8404473839,127705.73206128013,102735.65871578781,343297.1535300635
16017,1326171.6155899323,816940.8049631724,422066.33775017323,1347685.4816546019
18087,152873.82819339656,143032.774106676,132419.8547574398,278364.77974467276
18091,173538.70956335263,191314.23710150804,181663.31191044045,299922.4646300118
20091,218592.6026723054,152677.90687307887,23523.97886729905,284508.2875614376
21179,496271.7876439507,212648.9665407476,167093.23639331062,532546.1991052832
18093,464567.6317752446,217030.86590061756,172274.94758873532,503676.59611508786
18015,272437.6245299282,250356.68103021604,241202.55425263915,358665.4585895249
31009,473167.16522293515,358367.9314441081,300467.48716632207,506640.320361544
27127,338943.87482638063,233908.9284474254,168757.88738219294,360199.3465525295
27057,622146.8565450299,391996.95774706814,280418.53587871086,625307.4398141879
40049,300999.81849019387,365347.5367795002,300584.5653046746,631512.1455858442
38037,775128.1520705532,661273.371791291,598497.1168910493,812586.8293668914
01059,709389.3299196032,409559.75108367065,321797.05316368426,769575.3430335096
01071,538171.4339662909,354512.859868857,321548.78813386406,628901.4150957769
48201,802056.1319270278,524905.7611249231,219982.67490181196,1110256.7987714915
48071,820525.0464329676,507168.5677190778,296772.6252095899,1071023.6046382817
51105,263151.5747058543,128959.28050333964,99927.45635685904,364228.11644765455
51193,249921.8710989366,105324.58999093354,65340.80705713602,269959.77942821104
51143,108897.68926986629,90936.38941170707,69947.82391949682,127463.11756951525
53039,1182320.5775113283,564356.6171826561,256782.89281033038,1273589.0665304228
54011,295970.9567997982,181680.24381448588,174294.18804561693,301727.9439755522
56041,501435.843695686,418509.3277542175,296943.9242354626,600191.226851368
01011,557173.7624060757,225660.18896136023,209728.45118888235,571675.4434124642
05013,481729.6869186786,409681.22129163326,258105.66857758036,763017.0685021078
05067,425800.25041573733,413222.1052172425,380825.63080209866,609926.1654284645
21057,461521.65337386134,284130.6006758585,270236.67254096444,562391.6999817832
21185,486486.1512288986,161080.14773255895,112843.05731520471,505400.7359132673
22113,859406.0435555468,444254.98197810206,341198.5550381787,939455.4614730634
04021,78804.0237772326,130153.1057752554,90690.83952172147,360562.0265474548
24015,79433.4744934882,76331.83907058583,55252.72325242062,171376.71214577847
26071,417212.671200765,221518.30819678266,192313.54797697492,521454.73517858994
27055,190456.3417675266,168510.25673879505,125674.77624967367,258762.01754406217
28109,752295.07124729,213641.68225711014,179151.72765179674,784675.1574647562
31031,437673.6577429392,388257.58151385107,381794.76632929,540976.5647069279
31055,207973.71888527548,120088.29529169062,22767.496854943765,266402.9857182881
40025,250335.8206951147,286376.27367485093,249879.16522989838,420025.47752666275
06085,591132.0902587496,397997.0708203988,301563.1544712675,721891.3107033909
08117,105489.45564969882,94588.99845155221,80934.25051309967,390810.55382092425
08015,145732.30181482722,121374.48891095031,116084.6552278077,365291.8030226764
12051,105426.56215698442,70752.92711479931,50522.03688336517,110816.54125780702
12019,192547.57340437343,43020.48114911956,29133.65325587528,227073.5204144592
31099,455806.21498795354,328004.4990058677,268147.19076502864,465448.9646931966
36041,252734.95501226746,251851.41290022698,243512.3389969048,362213.9313744069
36037,321076.1339908737,239802.79079171113,182261.1357456521,348481.876626832
27103,311430.34628743253,197775.30899149174,99638.91692162695,321739.87719698995
39129,269938.9080941921,57499.06648640691,37194.111816391574,282405.412201804
40117,123710.3935290387,199096.93354333524,123004.4515824207,471077.0204738189
42069,167387.44436309647,13174.072657047956,4956.481286714092,238948.78015769622
46015,500154.2418777837,373401.24280639365,256524.71728089763,546561.8044383225
47089,284679.0408654274,116595.95107325404,94606.92149860543,383277.3393341894
47001,351544.97213567264,177430.8373945428,158263.58201911638,450534.10441021115
13133,388429.6941002073,242460.32906514494,214552.70493848398,449491.41094374587
18005,421032.14890996245,160368.54540655552,119919.43921801365,454804.0973914558
18037,521982.78456470155,267738.11993137916,220461.2833775193,547917.2027123673
20081,336750.4691869809,356213.5694754055,334835.84582571324,409825.7819808611
18121,373739.61234576436,274522.63053594076,242567.25613969332,423709.13440977124
21065,371173.6121511371,188383.23920705213,164314.45582561786,430178.089725819
23011,211342.8694553688,77154.80766112322,50216.09638440305,513677.438694378
28017,695977.6985364828,353701.9060637831,213565.07153986493,808824.7780960844
28019,709813.9399485732,301173.32225993805,145069.00161255687,822168.8683832084
29223,456439.0602290446,444128.5560883156,413856.6619134995,525745.7279158027
31185,335657.1993889766,228089.81707455675,147824.40980429464,378592.4711525327
34029,73949.59951115672,111342.4493602957,65446.68597906355,188507.64938618153
37043,335813.3270180611,160707.3791834037,117329.65703497463,424180.8730006775
37173,298477.53588943905,120545.41551340818,85099.59875588876,391660.7634318545
37045,146430.9694400851,65310.29694204715,65162.42373787451,227448.81130133834
39043,113919.09126560076,75460.90065278298,65186.27942687286,201028.09323096412
45025,166767.79558454608,89916.66554266002,89333.90214640675,180557.11407819652
46083,312071.66180966375,211767.859350091,91466.25911958737,355853.19482160767
47095,550090.6112964427,507643.73316779226,455283.64112955437,630906.6740745384
48167,855944.2902850755,530284.8080707175,275881.44172175135,1103069.4011974442
48387,386408.6412527651,407041.3848518242,385767.9293382004,728343.5015250369
51117,104065.62642885225,126388.32324826816,104010.52641296673,129825.68863722298
53061,1429967.9779085468,657038.3604240823,38742.9945893748,1494646.4844982903
53027,1417423.5416421471,658725.3601968712,150074.05235366366,1519315.272503197
48499,476394.95930266473,435694.31701959646,349005.5549239641,822642.8886065104
49049,531721.4349968231,459433.2542768459,290163.7853703465,547194.5682264377
08091,272012.706872326,219633.3733565048,126143.59696341373,409923.863143695
54105,197179.8761870726,188971.50807547406,174613.18424832064,245266.2986034799
06015,975968.69713385,520235.739147127,427158.44875258056,1118645.4883187055
08075,181329.14781706125,162468.7794558796,138542.29540893785,416801.8352050969
12087,92462.29881342362,113897.26663137673,109177.29844765122,138714.29744556942
55078,320013.58070240484,114319.88201734198,77290.37505099038,425492.5703123216
20151,280008.51189891045,314385.34456120455,272727.02148642304,460515.7895445802
21153,304343.18323033734,183154.386167466,146826.9489138987,371196.2596348024
22005,850040.5625617754,318407.60704232764,243600.4212979537,863022.454388473
19109,185226.48652425216,187740.69537351126,181667.32035050765,208089.48058736202
19141,230564.20832031113,174484.79168266887,91193.8816992451,271165.09232807934
26055,191715.51750250463,190025.72231392807,185331.4668773472,365845.87158874935
40081,185875.89145803804,263667.94664941076,185520.9108335013,538301.38109102
51121,117861.22554134164,98091.42060649845,41280.022250643655,187443.95096008552
36009,228257.65901079305,170395.2211461402,115793.83676160472,271940.14974826574
45081,272039.1599228538,158220.6929735958,157938.16531170195,319660.9349537425
47059,230822.3319212282,84444.12812620922,69795.27095761882,330367.0637647484
22111,556101.0562818501,442229.5737477234,214066.06067735588,842361.7381961949
01077,678858.1687610415,434826.2387654233,371840.7755433973,749019.8449164836
